SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
ASLPS,17.55,16.36,16.36,16.36,16.36,-1.19,-6.78%,500
INKL,17.02,16.00,16.00,16.00,16.00,-1.02,-5.99%,500
DWTMDEF,2.10,2.00,2.00,2.00,2.00,-0.10,-4.76%,500
MIRKS,84.00,82.00,82.00,82.00,82.00,-2.00,-2.38%,500
AGIL,246.60,240.00,241.00,240.00,241.00,-5.60,-2.27%,500
ALNRS,46.00,45.00,45.00,45.00,45.00,-1.00,-2.17%,500
NONS,72.50,71.00,71.00,71.00,71.00,-1.50,-2.07%,500
BFMOD,5.20,5.20,5.20,5.20,5.20,0.00,0.00%,500
EMCO,28.00,28.00,28.00,28.00,28.00,0.00,0.00%,500
LMSMDEF,15.58,0.00,14.43,14.43,15.58,0.00,0.00%,500
FTSM,4.50,4.55,4.55,4.55,4.55,0.05,1.11%,500
AMBL,23.06,23.93,23.93,23.93,23.93,0.87,3.77%,500
SARC,19.00,20.39,20.39,20.39,20.39,1.39,7.32%,500
AABS,320.00,310.00,315.00,310.00,315.00,-5.00,-1.56%,400
SAPT,885.07,951.44,951.45,839.00,927.99,42.92,4.85%,350
PECODEF,234.00,216.45,216.45,216.45,216.45,-17.55,-7.50%,300
WAHN,237.00,230.00,230.00,230.00,230.00,-7.00,-2.95%,300
PAKT,"1,700.00","1,730.00","1,730.00","1,700.01","1,700.01",0.01,0.00%,220
IDYM,598.99,570.00,570.00,570.00,570.00,-28.99,-4.84%,200
SFL,731.00,701.00,705.00,701.00,705.00,-26.00,-3.56%,200
SAPL,850.00,849.96,849.99,849.96,849.99,-0.01,0.00%,200
ISIL,433.85,402.00,455.00,402.00,455.00,21.15,4.87%,200
WYETH,905.00,905.00,905.00,890.00,890.00,-15.00,-1.66%,150
COLGXDXB,"3,148.99","3,000.25","3,050.00","3,000.25","3,050.00",-98.99,-3.14%,140
FZCM,133.85,130.00,130.00,130.00,133.85,0.00,0.00%,100
SURC,200.00,200.00,200.00,200.00,200.00,0.00,0.00%,100
ZIL,113.00,109.22,109.22,109.22,113.00,0.00,0.00%,100
RMPLXD,"8,400.00","8,390.00","8,390.00","8,300.00","8,300.00",-100.00,-1.19%,60
STML,32.00,0.00,31.00,31.00,31.00,-1.00,-3.12%,0
AKGL,16.60,0.00,16.50,16.50,16.50,-0.10,-0.60%,0
TPLI,29.87,0.00,29.83,29.83,29.83,-0.05,-0.16%,0
ARM,10.95,0.00,10.97,10.97,10.97,0.02,0.18%,0
