SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
NESTLE,"6,611.25","6,790.00","6,790.00","6,790.00","6,790.00",178.75,2.70%,280
ARPL,593.05,590.00,596.00,590.00,590.00,-3.05,-0.51%,250
PMRS,459.00,430.00,430.01,430.00,430.01,-28.99,-6.32%,200
WYETH,910.00,905.00,905.00,905.00,905.00,-5.00,-0.55%,100
FZCM,133.85,132.00,132.00,132.00,133.85,0.00,0.00%,100
SIEM,590.00,590.00,590.00,590.00,590.00,0.00,0.00%,100
BATA,"1,630.00","1,630.00","1,630.00","1,630.00","1,630.00",0.00,0.00%,80
ILTM,"1,000.00","1,000.00","1,000.00","1,000.00","1,000.00",0.00,0.00%,60
IDYM,580.00,598.99,598.99,598.99,598.99,18.99,3.27%,50
BHAT,925.00,974.99,974.99,974.99,974.99,49.99,5.40%,50
RMPLXD,"8,350.00","8,400.00","8,400.00","8,400.00","8,400.00",50.00,0.60%,20
COLGXDXB,"3,000.00","3,148.99","3,148.99","3,148.99","3,148.99",148.99,4.97%,20
UPFLXD,"13,960.00","15,000.00","15,000.00","15,000.00","15,000.00",1040.00,7.45%,20
PECODEF,240.00,0.00,234.00,234.00,234.00,-6.00,-2.50%,0
TPLI,30.44,0.00,29.87,29.87,29.87,-0.57,-1.86%,0
BNL,56.22,0.00,60.43,60.43,60.43,4.21,7.49%,0
