SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
QUET,9.00,9.00,9.00,9.00,9.00,0.00,0.00%,500
HMB,35.50,35.88,35.88,35.88,35.88,0.38,1.07%,500
BRR,10.00,10.49,10.49,10.49,10.49,0.49,4.90%,500
DSMLDEF,7.00,7.50,7.50,7.50,7.50,0.50,7.14%,500
TPLI,28.34,30.44,30.44,30.44,30.44,2.10,7.41%,500
SURC,201.75,204.00,204.00,200.00,200.00,-1.75,-0.87%,400
ATLH,450.00,448.00,448.00,448.00,448.00,-2.00,-0.44%,300
FZCM,131.00,129.00,133.85,129.00,133.85,2.85,2.18%,300
COLGXDXB,"2,900.07","2,900.00","3,010.00","2,900.00","3,010.00",109.93,3.79%,220
RCML,128.50,123.00,130.00,123.00,126.50,-2.00,-1.56%,200
SFL,700.00,705.00,705.00,700.00,700.00,0.00,0.00%,200
SAPT,850.00,909.99,909.99,860.00,860.00,10.00,1.18%,150
RMPLXD,"8,690.00","8,400.00","8,400.00","8,400.00","8,400.00",-290.00,-3.34%,140
NESTLE,"6,920.00","6,781.01","6,890.00","6,781.00","6,890.00",-30.00,-0.43%,140
ILTM,"1,040.78","1,000.00","1,000.00","1,000.00","1,000.00",-40.78,-3.92%,100
BATA,"1,644.83","1,630.01","1,641.00","1,630.01","1,641.00",-3.83,-0.23%,100
UPFLXD,"13,980.00","13,950.00","13,980.00","13,950.00","13,960.00",-20.00,-0.14%,100
SHJS,70.08,65.00,65.00,65.00,70.08,0.00,0.00%,100
ISIL,420.00,439.00,439.00,439.00,439.00,19.00,4.52%,100
WYETH,910.00,910.00,910.00,910.00,910.00,0.00,0.00%,50
SAPL,830.00,850.00,850.00,850.00,850.00,20.00,2.41%,50
IDYM,542.88,583.58,583.58,583.58,583.58,40.70,7.50%,50
AMBL,25.65,0.00,25.14,25.14,25.14,-0.51,-1.99%,0
TSML,343.00,0.00,342.21,342.21,342.21,-0.79,-0.23%,0
NITG-ETF,11.78,0.00,11.79,11.79,11.79,0.01,0.08%,0
