SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
DNCCDEF,11.90,11.21,11.21,11.21,11.21,-0.69,-5.80%,500
RUPL,30.10,30.00,30.00,30.00,30.00,-0.10,-0.33%,500
SURC,251.45,251.00,251.00,251.00,251.00,-0.45,-0.18%,500
KHTC,529.25,505.70,535.00,505.70,534.00,4.75,0.90%,500
IBFL,100.00,101.00,101.00,101.00,101.00,1.00,1.00%,500
STJT,107.01,115.03,115.03,100.00,109.42,2.41,2.25%,500
SARC,39.85,41.00,41.00,41.00,41.00,1.15,2.89%,500
ASHT,9.20,9.50,9.50,9.50,9.50,0.30,3.26%,500
MQTM,33.99,36.42,36.42,36.42,36.42,2.43,7.15%,500
INKL,14.85,15.96,15.96,15.96,15.96,1.11,7.47%,500
SASML,13.01,14.00,14.00,14.00,14.00,0.99,7.61%,500
RCML,165.01,160.00,170.00,160.00,170.00,4.99,3.02%,400
ARPAK,68.81,73.97,73.97,73.97,73.97,5.16,7.50%,400
HINOON,676.00,682.50,682.50,670.00,670.00,-6.00,-0.89%,300
JLICL,352.00,358.00,358.90,358.00,358.45,6.45,1.83%,200
NESTLE,"6,121.55","6,198.99","6,200.00","6,198.99","6,200.00",78.45,1.28%,160
SAPT,956.86,"1,027.99","1,028.60","1,000.00","1,019.07",62.21,6.50%,160
SALT,318.90,305.00,305.00,305.00,305.00,-13.90,-4.36%,100
PRET,268.50,260.00,260.00,260.00,260.00,-8.50,-3.17%,100
MUREB,579.95,579.85,579.88,579.85,579.88,-0.07,-0.01%,100
SUTM,780.00,838.50,838.50,838.50,838.50,58.50,7.50%,100
RMPL,"10,485.00","10,100.00","10,100.00","10,100.00","10,100.00",-385.00,-3.67%,40
WYETH,988.10,987.88,987.88,987.88,988.10,0.00,0.00%,20
NSRM,25.86,0.00,0.00,0.00,25.31,-0.55,-2.13%,0
BAFS,53.65,0.00,0.00,0.00,52.55,-1.10,-2.05%,0
FTMM,19.27,0.00,0.00,0.00,19.03,-0.24,-1.23%,0
DLL,244.38,0.00,0.00,0.00,243.55,-0.83,-0.34%,0
LPGL,15.02,0.00,0.00,0.00,15.14,0.12,0.82%,0
