SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
UDPL,47.90,44.51,48.00,44.51,46.26,-1.64,-3.42%,"1,000"
INKL,17.70,16.50,17.25,16.50,17.25,-0.45,-2.54%,"1,000"
ASHT,11.99,11.90,11.90,11.75,11.75,-0.24,-2.00%,"1,000"
TSBL,10.15,10.25,10.25,10.00,10.00,-0.15,-1.48%,"1,000"
SARC,19.25,19.00,19.00,19.00,19.00,-0.25,-1.30%,"1,000"
ABL,86.99,87.50,87.50,86.25,86.25,-0.74,-0.85%,"1,000"
GOC,50.00,0.00,51.90,51.90,50.00,0.00,0.00%,"1,000"
UVIC,5.01,5.01,5.01,5.01,5.01,0.00,0.00%,"1,000"
TOWL,77.00,73.10,78.50,73.10,78.50,1.50,1.95%,"1,000"
JDMT,72.51,77.94,77.94,77.94,77.94,5.43,7.49%,"1,000"
HINO,669.47,719.68,719.68,719.68,719.68,50.21,7.50%,"1,000"
GLPL,340.00,317.00,317.00,314.50,315.01,-24.99,-7.35%,900
FZCM,134.00,132.25,132.25,132.10,132.20,-1.80,-1.34%,800
ZIL,113.02,112.00,112.00,111.50,111.52,-1.50,-1.33%,800
BATA,"1,592.00","1,620.00","1,620.00","1,570.71","1,595.65",3.65,0.23%,700
AABS,315.00,319.00,319.00,316.02,316.02,1.02,0.32%,700
SCL,216.25,232.46,232.46,232.46,232.46,16.21,7.50%,700
SHCM,7.30,6.40,6.40,6.40,6.40,-0.90,-12.33%,500
TICL,278.99,260.01,274.00,258.08,258.08,-20.91,-7.49%,500
IDRT,16.75,15.53,15.53,15.53,15.53,-1.22,-7.28%,500
DMIL,35.81,33.51,33.51,33.51,33.51,-2.30,-6.42%,500
KPUS,74.75,70.00,70.00,70.00,70.00,-4.75,-6.35%,500
FTMM,16.50,15.55,15.55,15.55,15.55,-0.95,-5.76%,500
SHJS,70.75,67.00,67.00,67.00,67.00,-3.75,-5.30%,500
ELCM,45.29,44.05,44.05,44.05,44.05,-1.24,-2.74%,500
FRSM,53.10,52.20,52.20,52.20,52.20,-0.90,-1.69%,500
JOPPDEF,52.50,52.00,52.00,52.00,52.00,-0.50,-0.95%,500
MSOT,65.00,64.89,64.89,64.89,64.89,-0.11,-0.17%,500
FASM,300.00,300.01,300.01,300.00,300.00,0.00,0.00%,500
HGFA,11.48,0.00,11.01,11.01,11.48,0.00,0.00%,500
HRPL,38.77,38.77,38.77,38.77,38.77,0.00,0.00%,500
MIRKS,85.00,85.00,85.00,85.00,85.00,0.00,0.00%,500
BNL,31.56,33.92,33.92,33.92,33.92,2.36,7.48%,500
KHYT,236.50,254.23,254.23,254.23,254.23,17.73,7.50%,500
FIBLM,2.55,2.89,2.89,2.89,2.89,0.34,13.33%,500
HAFL,110.50,102.22,102.22,102.22,102.22,-8.28,-7.49%,300
SAPL,866.00,0.00,812.00,812.00,866.00,0.00,0.00%,300
COLG,"3,400.00","3,474.99","3,474.99","3,400.00","3,400.00",0.00,0.00%,280
PRET,255.00,237.00,249.00,237.00,243.00,-12.00,-4.71%,200
JDWS,228.00,230.00,230.00,230.00,230.00,2.00,0.88%,200
PAKT,"1,790.00","1,710.00","1,790.00","1,710.00","1,790.00",0.00,0.00%,120
ATLH,448.00,431.00,431.00,431.00,431.00,-17.00,-3.79%,100
BHAT,925.01,925.00,925.00,925.00,925.00,-0.01,0.00%,50
ILTM,937.00,"1,007.00","1,007.00","1,007.00","1,007.00",70.00,7.47%,40
PMPK,"1,769.99","1,768.99","1,768.99","1,768.99","1,768.99",-1.00,-0.06%,20
UPFLXD,"13,400.00","13,500.00","13,500.00","13,500.00","13,500.00",100.00,0.75%,20
IDYM,509.00,0.00,532.50,532.50,532.50,23.50,4.62%,0
