SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
TICL,253.25,255.00,255.00,250.00,250.00,-3.25,-1.28%,500
SURC,200.00,199.00,199.00,199.00,199.00,-1.00,-0.50%,500
KOHTM,16.50,16.50,16.50,16.50,16.50,0.00,0.00%,500
SIEM,585.00,589.99,590.00,585.00,585.00,0.00,0.00%,500
AMBL,23.93,24.49,24.49,24.49,24.49,0.56,2.34%,500
KOHPDEF,2.13,2.28,2.28,2.28,2.28,0.15,7.04%,500
JKSM,46.22,49.68,49.68,49.68,49.68,3.46,7.49%,500
ILTM,980.00,906.50,920.00,906.50,906.50,-73.50,-7.50%,480
IDYM,565.00,594.99,594.99,526.01,550.00,-15.00,-2.65%,450
SUTM,320.66,300.00,300.10,300.00,300.02,-20.64,-6.44%,300
SEPL,221.15,216.61,217.00,216.61,216.74,-4.41,-1.99%,300
COLGXDXB,"3,050.00","3,100.00","3,100.00","3,050.00","3,050.00",0.00,0.00%,300
SITC,320.07,315.00,324.99,315.00,321.66,1.59,0.50%,300
RMPL,"8,300.00","8,350.00","8,500.00","8,350.00","8,500.00",200.00,2.41%,220
AABS,313.00,316.00,318.00,316.00,318.00,5.00,1.60%,200
NESTLE,"6,700.00","6,700.00","6,700.00","6,600.00","6,600.00",-100.00,-1.49%,120
BHAT,974.99,901.87,901.87,901.87,901.87,-73.12,-7.50%,100
ATLH,430.00,430.00,430.00,430.00,430.00,0.00,0.00%,100
SAPT,858.40,899.99,899.99,899.99,899.99,41.59,4.85%,50
PMPK,"1,700.00","1,675.00","1,675.00","1,675.00","1,675.00",-25.00,-1.47%,20
ARUJ,18.50,0.00,17.66,17.66,17.66,-0.84,-4.52%,0
TPLI,29.61,0.00,29.08,29.08,29.08,-0.53,-1.79%,0
FTSM,4.55,0.00,4.50,4.50,4.50,-0.05,-1.10%,0
STML,30.66,0.00,30.50,30.50,30.50,-0.16,-0.52%,0
ISIL,455.00,0.00,454.76,454.76,454.76,-0.24,-0.05%,0
PECODEF,200.36,0.00,200.30,200.30,200.30,-0.06,-0.03%,0
TSBL,10.00,0.00,10.00,10.00,10.00,0.00,0.03%,0
UBLP-ETF,13.00,0.00,13.05,13.05,13.05,0.05,0.38%,0
