SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
ADOS,27.68,26.15,26.15,26.15,26.15,-1.53,-5.53%,500
CCM,28.06,27.00,27.00,27.00,27.00,-1.06,-3.78%,500
SLYTDEF,4.25,4.11,4.11,4.11,4.11,-0.14,-3.29%,500
FRSM,52.20,51.50,51.50,51.50,51.50,-0.70,-1.34%,500
ALNRS,47.00,47.00,47.00,47.00,47.00,0.00,0.00%,500
ARPAK,120.00,120.00,120.00,120.00,120.00,0.00,0.00%,500
KPUS,70.00,65.00,65.00,65.00,70.00,0.00,0.00%,500
AMBL,22.44,22.95,22.95,22.95,22.95,0.51,2.27%,500
SANSM,18.20,18.99,18.99,18.99,18.99,0.79,4.34%,500
AGIC,25.20,26.38,26.38,26.38,26.38,1.18,4.68%,500
SEL,20.00,20.95,20.95,20.95,20.95,0.95,4.75%,500
DAAG,10.71,11.29,11.29,11.29,11.29,0.58,5.42%,500
BNL,33.92,36.46,36.46,36.46,36.46,2.54,7.49%,500
JDMT,77.94,83.78,83.78,83.78,83.78,5.84,7.49%,500
PAKT,"1,790.00","1,800.00","1,800.00","1,720.00","1,724.80",-65.20,-3.64%,420
WYETH,944.00,920.00,920.00,920.00,920.00,-24.00,-2.54%,200
FZCM,132.20,130.01,131.00,130.01,130.51,-1.69,-1.28%,200
SAPL,866.00,866.00,870.00,866.00,870.00,4.00,0.46%,150
ATLH,431.00,431.00,431.00,431.00,431.00,0.00,0.00%,100
ILTM,"1,007.00",953.10,980.00,953.00,966.50,-40.50,-4.02%,60
MACTER,164.00,0.00,163.09,163.09,163.09,-0.91,-0.55%,0
NITG-ETF,12.16,0.00,12.13,12.13,12.13,-0.03,-0.25%,0
