SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
MACTER,163.09,173.00,173.00,173.00,173.00,9.91,6.08%,500
JDMT,83.78,89.06,89.06,89.06,89.06,5.28,6.30%,500
SASML,13.50,14.44,14.44,14.44,14.44,0.94,6.96%,500
BNL,36.46,39.19,39.19,39.19,39.19,2.73,7.49%,500
HAFL,102.22,96.00,96.00,95.00,95.75,-6.47,-6.33%,400
NESTLE,"7,000.00","7,000.00","7,000.00","6,881.01","6,881.01",-118.99,-1.70%,340
PAKT,"1,724.80","1,730.00","1,730.00","1,730.00","1,730.00",5.20,0.30%,340
JDWS,230.00,230.00,230.00,228.00,228.05,-1.95,-0.85%,300
ATLH,431.00,430.00,430.00,430.00,430.00,-1.00,-0.23%,200
WYETH,920.00,944.00,945.00,925.00,925.00,5.00,0.54%,150
GLPL,315.01,294.67,294.67,294.67,294.67,-20.34,-6.46%,100
MFFL,212.01,207.10,207.10,207.10,212.01,0.00,0.00%,100
EXIDE,360.01,379.98,379.98,379.98,379.98,19.97,5.55%,100
PMPK,"1,768.99","1,710.00","1,745.00","1,710.00","1,733.75",-35.24,-1.99%,80
COLG,"3,400.00","3,464.00","3,500.00","3,425.00","3,425.00",25.00,0.74%,80
UPFLXD,"13,500.00","13,980.00","13,980.00","13,980.00","13,980.00",480.00,3.56%,20
ANTM,12.95,0.00,12.92,12.92,12.92,-0.03,-0.26%,0
UBLP-ETF,13.44,0.00,13.44,13.44,13.44,0.00,0.01%,0
