SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
KHSM,6.86,7.45,7.45,7.45,7.45,0.59,8.60%,"1,000"
SHEZ,242.80,240.50,245.90,240.00,245.90,3.10,1.28%,900
AGTL,388.00,382.00,382.00,382.00,382.00,-6.00,-1.55%,800
OTSU,289.00,285.00,285.00,285.00,285.00,-4.00,-1.38%,800
PMRS,475.00,440.00,459.00,440.00,459.00,-16.00,-3.37%,600
AABS,320.00,320.00,320.00,320.00,320.00,0.00,0.00%,600
SFL,700.00,699.60,699.70,680.00,680.00,-20.00,-2.86%,550
ARM,11.48,10.95,10.95,10.95,10.95,-0.53,-4.62%,500
MIRKS,85.00,81.50,81.50,81.50,81.50,-3.50,-4.12%,500
DINT,49.50,47.56,47.56,47.56,47.56,-1.94,-3.92%,500
AKDCL,108.01,105.11,105.11,105.11,105.11,-2.90,-2.68%,500
JSIL,22.00,21.50,21.50,21.50,21.50,-0.50,-2.27%,500
JVDC,23.56,23.50,23.50,23.50,23.50,-0.06,-0.25%,500
FECM,3.04,0.00,0.00,0.00,3.18,0.00,0.00%,500
JDWS,224.00,224.01,224.02,224.00,224.00,0.00,0.00%,500
WYETH,910.00,0.00,0.00,0.00,909.00,0.00,0.00%,500
BNL,52.30,56.22,56.22,56.22,56.22,3.92,7.50%,500
COLGXDXB,"3,010.00","3,097.99","3,188.00","3,000.00","3,000.00",-10.00,-0.33%,400
HINOON,629.55,628.00,628.00,628.00,628.00,-1.55,-0.25%,400
EFUG,118.07,122.50,124.50,122.50,124.50,6.43,5.45%,400
ARPL,595.00,587.00,593.05,585.05,593.05,-1.95,-0.33%,350
NESTLE,"6,890.00","6,800.03","6,800.03","6,611.25","6,611.25",-278.75,-4.05%,280
IDYM,583.58,626.99,626.99,579.00,580.00,-3.58,-0.61%,250
SAPL,850.00,845.00,850.00,845.00,850.00,0.00,0.00%,250
BATA,"1,641.00","1,631.00","1,631.00","1,630.00","1,630.00",-11.00,-0.67%,140
PAKT,"1,700.00","1,700.00","1,700.00","1,700.00","1,700.00",0.00,0.00%,120
PECODEF,240.00,222.00,222.00,222.00,222.00,-18.00,-7.50%,100
PMPK,"1,700.00","1,680.00","1,700.00","1,680.00","1,700.00",0.00,0.00%,80
RMPLXD,"8,400.00","8,225.00","8,350.00","8,225.00","8,350.00",-50.00,-0.60%,60
