SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
JDWS,217.61,217.40,217.40,217.00,217.20,-0.41,-0.19%,300
BATA,"1,631.92","1,620.00","1,625.00","1,620.00","1,621.00",-10.92,-0.67%,260
GATI,675.00,667.00,667.00,667.00,667.00,-8.00,-1.19%,100
IDYM,570.00,599.99,599.99,565.00,565.00,-5.00,-0.88%,100
FZCM,133.85,128.00,128.00,128.00,133.85,0.00,0.00%,100
SURC,200.00,198.00,198.00,198.00,200.00,0.00,0.00%,100
PMPK,"1,690.00","1,685.00","1,700.00","1,685.00","1,700.00",10.00,0.59%,80
ILTM,"1,000.00",935.00,"1,070.00",935.00,980.00,-20.00,-2.00%,60
WYETH,890.00,890.00,890.00,890.00,890.00,0.00,0.00%,50
SAPL,849.99,850.00,850.00,850.00,850.00,0.01,0.00%,50
NESTLE,"6,790.00","6,799.99","6,799.99","6,700.00","6,700.00",-90.00,-1.33%,40
FCIBL,15.84,0.00,15.00,15.00,15.00,-0.84,-5.31%,0
TPLI,29.83,0.00,29.61,29.61,29.61,-0.21,-0.71%,0
SUTM,321.91,0.00,320.66,320.66,320.66,-1.25,-0.39%,0
